scraped_at,event_id,event_name,event_date,venue,row_key,min_price,listing_count,ticket_count,listing_id
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,8177_140003_472597,21422.75,1,2,12968593576
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,8177_79228_478544,35810.99,1,2,12965909704
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,8177_79228_478546,22413.43,1,2,12961461281
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,8186_140001_1567792,23711.6,1,2,12968927712
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,8177_140008_472629,25271.39,1,8,12839727547
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,8186_139990_472458,28004.14,1,2,12966152740
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,8186_139990_472459,25402.66,1,2,12965059263
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,8154_1000652_1569494,25581.09,1,2,12965129778
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,8177_88761_478250,29455.25,1,2,12963608702
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,4694_139986_472414,37497.56,1,2,12961091519
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,4694_139986_472416,31926.01,1,2,12968712409
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,4694_219497_472605,34372.85,1,2,12968339239
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17400_1717541_2161986,60522.7,1,4,12839727638
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17400_1717541_2161987,37625.79,1,2,12957313047
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,4694_139988_472432,39967.19,1,2,12968533555
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,4694_139988_472433,39628.68,1,2,12955487431
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17400_1717538_2161958,39929.63,1,2,12968490671
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17400_1717002_2161956,42842.75,1,2,12906055343
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17400_1717540_2161980,63227.45,1,2,12823038905
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17400_1717540_2161981,51051.89,1,2,12964852513
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17400_1717540_2161983,46127.15,1,2,12955475643
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17400_1526301_2161963,46264.59,1,2,12968741617
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17401_1526304_2161972,51155.85,1,2,12967346693
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17400_1717539_2161974,56155.28,1,2,12937956703
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17400_1717539_2161976,51163.94,1,6,12949534043
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17401_1717538_2161957,51782.64,1,2,12942412939
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17400_1526302_2161970,55952.02,1,2,12968964748
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17401_1526302_2161967,55952.02,1,2,12968556552
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,17401_1526301_2161962,76965.7,1,2,12963865640
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,3803_139995_446920,6999.95,1,2,12964832783
2026-06-08T12:59:00Z,160286427,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 1, Series Game 3)",2026-06-08T20:30:00,Madison Square Garden,3803_139995_446934,9392.99,1,7,12964819075
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139884_472698,9480.03,1,3,12962462920
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139953_512765,32065.74,1,4,12966103683
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139953_512772,17214.61,1,8,12910099142
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139953_512775,14655.55,1,2,12949626806
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139953_512779,13297.43,1,2,12964458880
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139953_512785,9929.91,1,2,12968858120
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139887_472726,9996.37,1,2,12966653695
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139888_472733,13416.97,1,2,12965594365
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139888_472736,12106.74,1,4,12962772893
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139888_472738,10057.87,1,4,12962878380
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139883_472705,10243.28,1,2,12957330103
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139959_512668,27848.75,1,2,12968914105
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139959_512672,14461.25,1,2,12965462797
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139959_512680,14252.48,1,2,12966648162
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139959_512681,11997.95,1,2,12966135066
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139959_512688,10268.29,1,4,12968184220
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140013_492010,22341.43,1,2,12955349375
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140013_492012,16458.67,1,2,12965132406
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140013_492013,14976.76,1,2,12961239191
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140013_492019,14431.5,1,2,12832856184
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140013_492022,12854.75,1,2,12954922009
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140013_492024,12481.09,1,2,12962848999
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140013_492025,11114.04,1,2,12965122610
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140013_492027,10456.08,1,2,12957330120
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139960_512693,35881.25,1,2,12949505300
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139960_512694,16960.64,1,2,12961243926
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139960_512704,16635.38,1,2,12965913935
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139960_512705,12481.09,1,2,12962832912
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139960_512709,10525.33,1,2,12964895160
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139997_456762,23517.15,1,2,12955343542
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139997_456746,15853.55,1,2,12952664707
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139997_456750,14976.76,1,4,12908830686
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139997_456752,11248.25,1,2,12964941303
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139997_456761,10584.23,1,4,12966648191
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139881_472691,14514.8,1,2,12942852522
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139881_472693,12854.75,1,2,12962585986
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139881_472694,10680.03,1,2,12951916137
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139989_492054,20101.4,1,2,12957301280
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139989_492056,13925.75,1,2,12949106070
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139989_492061,11819.52,1,4,12968184197
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139989_492070,11034.05,1,2,12960938450
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8153_1000652_672961,11170.91,1,4,12957330104
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139882_472685,15910.55,1,2,12957301278
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139882_472686,15692.9,1,2,12955230644
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139882_472688,11232.01,1,2,12957843086
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139987_512827,13232.18,1,2,12957971936
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139987_512836,12231.52,1,2,12962832883
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139987_512838,11279.73,1,4,12960889859
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139995_446929,28860.25,1,2,12758913940
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139995_446931,16351.1,1,2,12965056994
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139995_446934,13102.37,1,2,12910406445
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139995_446922,11408.9,1,4,12968178101
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139885_472711,16067.75,1,2,12965099433
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139885_472714,11534.21,1,4,12955787284
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139951_512718,14461.25,1,2,12965744010
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139951_512727,13925.75,1,2,12965623002
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139951_512738,11545.75,1,2,12963465611
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139991_446825,19153.18,1,2,12701235047
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139991_446833,18471.55,1,4,12924630323
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139991_446834,15873.34,1,2,12824141156
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139991_446824,14976.76,1,4,12962817665
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139991_446826,14228.06,1,4,12908809857
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139991_446827,14002.15,1,6,12957504277
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139991_446829,12106.74,1,4,12962817663
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8195_139991_446838,13049.81,1,2,12956801828
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139952_512741,19625.85,1,2,12965268482
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139952_512747,16067.75,1,2,12965483896
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139952_512752,14830.75,1,2,12968174011
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139952_512759,13232.18,1,2,12957971931
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140011_512897,17429.88,1,10,12957504304
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140011_512902,16370.46,1,4,12966579407
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140011_512903,13297.43,1,2,12964476118
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140011_512905,13239.12,1,2,12963394981
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139998_456795,17050.69,1,4,12966648114
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139998_456798,15026.14,1,2,12957504308
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139998_456805,13263.51,1,2,12968879167
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8153_1000656_672974,13366.15,1,2,12952276545
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139993_446865,21422.75,1,2,12965125341
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139993_446866,19905.56,1,2,12952746134
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139993_446868,17144.11,1,2,12952730263
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139993_446875,13372.14,1,2,12964534693
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140002_512864,13688.7,1,2,12958268152
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8152_139886_472718,13791.32,1,2,12962772889
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8153_1000661_673009,13853.2,1,4,12949428068
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139983_512814,14111.39,1,2,12966657964
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8195_140004_512870,14290.68,1,2,12957990428
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139975_512799,14699.25,1,2,12950045360
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140004_512867,15287.11,1,2,12966648113
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8154_1000657_1569503,15287.11,1,2,12966648190
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_140007_512879,15552.43,1,4,12957971929
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8195_140007_512881,15585.8,1,4,12963463058
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3788_139974_472312,15650.06,1,2,12965070477
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139973_512789,17138.75,1,2,12965227101
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139973_512790,16462.83,1,4,12966648189
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3803_139973_512791,15746.45,1,2,12955571252
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,8153_1000651_672958,15992.11,1,2,12949507949
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3788_139980_472351,24285.89,1,2,12944614022
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3788_139980_472352,19429.62,1,2,12944612639
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3788_139980_472363,19344.18,1,2,12908506314
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3788_139980_472364,16496.15,1,2,12964598356
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3788_139992_472476,29748.7,1,2,12965415362
2026-06-08T12:59:00Z,160286428,"San Antonio Spurs at New York Knicks: NBA Finals (Home Game 2, Series Game 4)",2026-06-10T20:30:00,Madison Square Garden,3788_139992_472481,22510.45,1,2,12824747873
